Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_C,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PG,Tm_ATL,Tm_BOS,Tm_BRK,Tm_CHI,Tm_CHO,Tm_CLE,Tm_DAL,Tm_DEN,Tm_DET,Tm_GSW,Tm_HOU,Tm_IND,Tm_LAC,Tm_LAL,Tm_MEM,Tm_MIA,Tm_MIL,Tm_MIN,Tm_NOP,Tm_NYK,Tm_OKC,Tm_ORL,Tm_PHI,Tm_PHO,Tm_POR,Tm_SAC,Tm_SAS,Tm_TOR,Tm_TOT,Tm_UTA,Tm_WAS
0.21739130434782605,0.8048780487804879,0.8072289156626506,0.735,0.6964285714285714,0.5945945945945946,0.589,0.02040816326530612,0.03508771929824561,0.292,0.7333333333333333,0.7247191011235955,0.597,0.592,0.22999999999999998,0.24390243902439024,0.76,0.5098039215686275,0.7708333333333334,0.8,0.15887850467289721,0.19999999999999998,0.26666666666666666,0.4390243902439025,0.5599999999999999,0.5438066465256797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17391304347826086,0.4268292682926829,0.04819277108433735,0.225,0.14285714285714288,0.0900900900900901,0.819,0.0,0.0,0.0,0.1523809523809524,0.11235955056179775,0.819,0.819,0.020000000000000004,0.048780487804878044,0.35,0.17647058823529416,0.25,0.264,0.028037383177570097,0.06666666666666667,0.13333333333333333,0.12195121951219513,0.18000000000000002,0.10574018126888217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.17391304347826086,0.5,0.30120481927710846,0.5650000000000001,0.42857142857142855,0.40990990990990994,0.529,0.1020408163265306,0.14035087719298245,0.288,0.41904761904761906,0.42134831460674155,0.579,0.554,0.19,0.21138211382113822,0.75,0.4313725490196079,0.43750000000000006,0.512,0.08411214953271029,0.16666666666666666,0.2333333333333333,0.26829268292682934,0.38,0.36253776435045315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04347826086956519,0.36585365853658536,0.0,0.1575,0.125,0.15765765765765768,0.394,0.2040816326530612,0.2368421052631579,0.381,0.0380952380952381,0.0449438202247191,0.44,0.541,0.010000000000000002,0.016260162601626018,0.667,0.0,0.13541666666666669,0.10400000000000001,0.03738317757009346,0.06666666666666667,0.03333333333333333,0.09756097560975611,0.1,0.11782477341389727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08695652173913038,0.4268292682926829,0.43373493975903615,0.8550000000000001,0.7321428571428571,0.900900900900901,0.411,0.8163265306122448,0.9298245614035087,0.376,0.4,0.5280898876404494,0.45,0.51,0.27999999999999997,0.2764227642276423,0.836,0.23529411764705885,0.5520833333333334,0.512,0.7850467289719627,0.43333333333333335,0.09999999999999999,0.878048780487805,0.66,0.7039274924471299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21739130434782605,0.5853658536585366,0.08433734939759037,0.3675,0.21428571428571427,0.22072072072072077,0.485,0.2040816326530612,0.21929824561403508,0.387,0.1333333333333333,0.1348314606741573,0.59,0.585,0.08000000000000002,0.10569105691056911,0.661,0.23529411764705885,0.3541666666666667,0.368,0.08411214953271029,0.09999999999999999,0.3,0.14634146341463417,0.42000000000000004,0.19939577039274922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21739130434782605,0.47560975609756095,0.07228915662650603,0.4,0.2410714285714286,0.24324324324324328,0.495,0.22448979591836735,0.2368421052631579,0.398,0.1523809523809524,0.15168539325842698,0.594,0.596,0.09000000000000001,0.10569105691056911,0.686,0.23529411764705885,0.3541666666666667,0.368,0.10280373831775703,0.09999999999999999,0.3333333333333333,0.14634146341463417,0.44000000000000006,0.22054380664652568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21739130434782605,0.0975609756097561,0.012048192771084338,0.22000000000000003,0.10714285714285714,0.13513513513513514,0.407,0.12244897959183672,0.15789473684210525,0.313,0.06666666666666665,0.06741573033707865,0.545,0.5,0.06999999999999999,0.09756097560975609,0.545,0.23529411764705885,0.34375,0.368,0.03738317757009346,0.03333333333333333,0.19999999999999998,0.21951219512195125,0.42000000000000004,0.11178247734138973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04347826086956519,0.8658536585365854,0.8674698795180723,0.82,0.5982142857142857,0.7027027027027027,0.427,0.24489795918367344,0.3508771929824561,0.298,0.5238095238095237,0.6516853932584269,0.471,0.465,0.55,0.6016260162601627,0.738,0.23529411764705885,0.59375,0.552,0.3457943925233645,0.26666666666666666,0.16666666666666666,0.6829268292682927,0.44000000000000006,0.6042296072507553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21739130434782605,0.6951219512195123,0.6987951807228916,0.7675,0.6964285714285714,0.7297297297297298,0.479,0.5918367346938774,0.6140350877192982,0.408,0.4666666666666667,0.5168539325842696,0.534,0.568,0.31000000000000005,0.2845528455284553,0.883,0.13725490196078433,0.4479166666666667,0.4,0.41121495327102814,0.3333333333333333,0.13333333333333333,0.5365853658536587,0.52,0.6495468277945619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
